jurisdicción,sector,ámbito,departamento,código_de_departamento,localidad,código_de_localidad,cueanexo,nombre,domicilio,c._p.,teléfono,mail,nro
Santa Fe,Estatal,Urbano,GENERAL OBLIGADO,82049,VILLA OCAMPO,82049057,820263200,ESCUELA NRO 1107 FRANCISCO CONTI,BARTOLOME MITRE 1049  ,S3580,03482 466261,prim1107_villaocampo@santafe.edu.ar,1107
Santa Fe,Estatal,Rural,GENERAL OBLIGADO,82049,VILLA OCAMPO,82049057,820263201,C.E.R. NRO 624,   CAMPO FANTIN,S3580,03482 468932,cer624_villaocampo@santafe.edu.ar,624
Santa Fe,Privado,Urbano,GENERAL OBLIGADO,82049,VILLA OCAMPO,82049057,820263300,E.E.S. ORIENTADA PART. INC. NRO 8114 SANTÍSIMA VIRGEN NIÑA,FRAY LUIS BELTRAN 1523 CENTRO ,S3580,03482 466663,sec8114_villaocampo@santafe.edu.ar,8114
Santa Fe,Privado,Urbano,GENERAL OBLIGADO,82049,VILLA OCAMPO,82049057,820263400,ESCUELA PART. INC. NRO 1109 SANTISIMA VIRGEN NIÑA,FRAY LUIS BELTRAN 1523 CENTRO ,S3580,03482 466663,prim1109_villaocampo@santafe.edu.ar,1109
Santa Fe,Estatal,Urbano,GENERAL OBLIGADO,82049,VILLA OCAMPO,82049057,820263500,E.E. TÉCNICO PROFESIONAL NRO 619 PRESBITERO LUIS SPONTON,25 DE MAYO 1934 INDEPENDENCIA ,S3580,03482 467150,sec619_villaocampo@santafe.edu.ar,619
Santa Fe,Privado,Urbano,GENERAL OBLIGADO,82049,VILLA OCAMPO,82049057,820263800,ESCUELA PART. INC. NRO 1150 GENERAL MANUEL OBLIGADO,25 DE MAYO 1530 CENTRO ,S3580,03482 466421,prim1150_villaocampo@santafe.edu.ar,1150
Santa Fe,Estatal,Urbano,GENERAL OBLIGADO,82049,VILLA OCAMPO,82049057,820263900,JARDIN DE INFANTES NUCLEADO NRO 78 JOSE MARIA DA SILVA,LOPEZ Y PLANES 2085 OESTE ,S3580,03482 468507,jardin78_villaocampo@santafe.edu.ar,78
Santa Fe,Estatal,Urbano,GENERAL OBLIGADO,82049,VILLA OCAMPO,82049057,820263901,NUCLEO I - JARDIN DE INFANTES NUCLEADO NRO 78 JOSE MARIA DA SILVA,PADRE TIBALDO 1345 CENTRO ,S3580,03482 468508,jardin78_villaocampo@santafe.edu.ar,78
Santa Fe,Estatal,Urbano,GENERAL OBLIGADO,82049,VILLA OCAMPO,82049057,820263902,NUCLEO II - JARDIN DE INFANTES NUCLEADO NRO 78 JOSE MARIA DA SILVA,8 DE OCTUBRE S/N 8 DE OCTUBRE ,S3580,03482 468509,jardin78_villaocampo@santafe.edu.ar,78
Santa Fe,Estatal,Rural,GENERAL OBLIGADO,82049,VILLA OCAMPO,82049057,820264200,ESCUELA NRO 6315 SANTIAGO DERQUI,   ZONA RURAL - CAMPO BELLO SUR,S3580,03482 15408780,prim6315_villaocampo@santafe.edu.ar,6315
Santa Fe,Estatal,Urbano,CASTELLANOS,82021,SUNCHALES,82021056,820264400,E.E.S. ORIENTADA NRO 445 CARLOS STEIGLEDER,CRISTOBAL COLON 1284  ,S2322,03493 420729,sec445_sunchales@santafe.edu.ar,445
Santa Fe,Estatal,Urbano,CONSTITUCION,82028,VILLA CONSTITUCION,82028025,820264500,ESCUELA NRO 1260 VALENTIN TEODORO ANTONIUTTI,CHUBUT  DOMINGO TROILO 200 METROS AL OESTE DE SABIN,S2919,03400 470085,prim1260_villaconstitucion@santafe.edu.ar,1260
Santa Fe,Estatal,Urbano,CONSTITUCION,82028,VILLA CONSTITUCION,82028025,820264600,ESCUELA NRO 44 PBRO. DOCTOR VICENTE MONTES CARBALLO,ALBERDI 2250 SAN JOSE ,S2919,03400 470861,prim44_villaconstitucion@santafe.edu.ar,44
Santa Fe,Estatal,Urbano,CONSTITUCION,82028,VILLA CONSTITUCION,82028025,820264700,E.E.M.P.A. NRO 1189 DR. RENÉ FAVALORO,SANTIAGO DEL ESTERO 369 CENTRO ,S2919,03400 476458,eempa1189_villaconstitucion@santafe.edu.ar,1189
Santa Fe,Estatal,Urbano,CONSTITUCION,82028,VILLA CONSTITUCION,82028025,820264800,E.E.S. ORIENTADA NRO 208 DOCTOR JUAN BAUTISTA ALBERDI,SANTIAGO DEL ESTERO 369 CENTRO ,S2919,03400 474134,sec208_villaconstitucion@santafe.edu.ar,208
Santa Fe,Estatal,Urbano,CONSTITUCION,82028,VILLA CONSTITUCION,82028025,820264900,ESCUELA NRO 1224 BRIGADIER ESTANISLAO LOPEZ,SABIN 2610 ESTANISLAO LOPEZ ,S2919,03400 470051,prim1224_villaconstitucion@santafe.edu.ar,1224
Santa Fe,Estatal,Urbano,CONSTITUCION,82028,VILLA CONSTITUCION,82028025,820265000,JARDIN DE INFANTES NRO 49 LOS GURISES,SABIN 2610 ESTANISLAO LOPEZ ,S2919,03400 474974,jardin49_villaconstitucion@santafe.edu.ar,49
Santa Fe,Estatal,Rural,CONSTITUCION,82028,PAVON,82028017,820265100,ESCUELA NRO 6076 UNIDAD NACIONAL,BUENOS AIRES 275  ,S2918,03400 490015,prim6076_pavon@santafe.edu.ar,6076
Santa Fe,Estatal,Rural,CONSTITUCION,82028,GODOY,82028011,820265200,E.E.S. ORIENTADA NRO 248 JOSÉ SALVATORI,CORTADA ITALIA 157  ,S2921,03460 497009,sec248_godoy@santafe.edu.ar,248
Santa Fe,Estatal,Rural,CONSTITUCION,82028,GODOY,82028011,820265300,ESCUELA NRO 188 DOMINGO DE ORO,ESPAÑA 124  ,S2921,03460 497040,prim188_godoy@santafe.edu.ar,188
Santa Fe,Estatal,Rural,CONSTITUCION,82028,GODOY,82028011,820265301,C.E.R. NRO 372 BERNARDINO RIVADAVIA,   CAMPO LA VICTORIA,S2921,03460 497040,cer372_godoy@santafe.edu.ar,372
Santa Fe,Estatal,Rural,CONSTITUCION,82028,RUEDA,82028020,820265400,ESCUELA NRO 191 DOCTOR PEDRO RUEDA,SAN MARTIN 540  ,S2921,03400 496007,prim191_rueda@santafe.edu.ar,191
Santa Fe,Privado,Urbano,CONSTITUCION,82028,SANTA TERESA,82028021,820265500,E.E. TÉCNICO PROFESIONAL PART. INC. NRO 8216 C. DE FORM. RURAL ALFREDO RUEDA,ESTANISLAO LOPEZ S/N  GALVEZ Y BRIGADIER ESTANISLAO LOPEZ,S2111,03460 420520,sec8216_santateresa@santafe.edu.ar,8216
Santa Fe,Estatal,Urbano,CONSTITUCION,82028,VILLA CONSTITUCION,82028025,820265900,ESCUELA NRO 1227 PUERTO DE LAS PIEDRAS,CHILE BIS 938 SAGRADO CORAZON ,S2919,03400 470304,prim1227_villaconstitucion@santafe.edu.ar,1227
Santa Fe,Estatal,Urbano,CONSTITUCION,82028,VILLA CONSTITUCION,82028025,820266000,JARDIN DE INFANTES NRO 151,RIVAROLA 4595  ,S2919,03400 421507,jardin151_villaconstitucion@santafe.edu.ar,151
Santa Fe,Estatal,Urbano,CONSTITUCION,82028,VILLA CONSTITUCION,82028025,820266100,ESCUELA NRO 1217 COMBATE DE SAN LORENZO,JOSE MANUEL ECHAGUE 3308 SAN LORENZO ,S2919,03400 470403,prim1217_villaconstitucion@santafe.edu.ar,1217
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820266200,ESCUELA NRO 1344 BILINGUE TAIGOYE,ALBERT SABIN 1199 LISANDRO DE LA TORRE CALLE 702 BIS 1199,S2000,0341 4724496,prim1344_rosario@santafe.edu.ar,1344
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820266300,E.E.T. PART. INC. NRO 2061 NAZARET,HUMBERTO PRIMO 2401 LUDUEÑA NORTE ,S2000,0341 4351524,tnf2061_rosario@santafe.edu.ar,2061
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820266600,E.E. TÉCNICO PROFESIONAL Y SECUNDARIA ORIENTADA NRO 473 JUANA ELENA BLANCO,GORRITI 2222 LUDUEÑA ,S2000,0341 4724488,sec473_rosario@santafe.edu.ar,473
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820266700,ESCUELA NRO 1188 JUAN BAUTISTA BUSTOS,PERU 250 LUDUEÑA ,S2000,0341 4727602,prim1188_rosario@santafe.edu.ar,1188
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820266800,ESCUELA NRO 84 JOSE MARMOL,LARREA BIS 330 EMPALME GRANEROS ,S2000,0341 4724491,prim84_rosario@santafe.edu.ar,84
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820266900,E.E.S. ORIENTADA PART. INC. NRO 3032 FAMILIA DE DIOS,NAVARRO 7861 FISHERTON ,S2000,0341 4517542,sec3032_rosario@santafe.edu.ar,3032
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820267000,E.E.S. ORIENTADA PART. INC. NRO 8007 ESCUELAS PIAS,LAPRIDA 1380 CENTRO ,S2000,0341 4485421,sec8007_rosario@santafe.edu.ar,8007
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820267100,ESCUELA PART. INC. NRO 1081 CRISTO REY,LAPRIDA 1380 CENTRO ,S2000,0341 4485421,prim1081_rosario@santafe.edu.ar,1081
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820267200,I.S.P.I. NRO 4025 CIENCIAS HUMANAS,ESTANISLAO ZABALLOS 3340 CENTRO ,S2000,0341 4113096,superior4025_rosario@santafe.edu.ar,4025
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820267300,JARDIN DE INFANTES PART. INC. NRO 1343 LOS SENDEROS,SCHWEITZER 9309  ,S2000,0341 4223264,jardin1343_rosario@santafe.edu.ar,1343
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820267400,JARDIN DE INFANTES NRO 66 SOLDADO ARGENTINO,LAPRIDA 1145 CENTRO ,S2000,0341 4721446,jardin66_rosario@santafe.edu.ar,66
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820267500,ESCUELA PART. INC. NRO 1189 ESCUELA GOETHE ROSARIO,ESPAÑA 440 CENTRO ,S2000,0341 4263024,prim1189_rosario@santafe.edu.ar,1189
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820267600,E.E.S. ORIENTADA PART. INC. NRO 8038 MARÍA BICECCI,BUENOS AIRES 1290  ,S2000,0341 4489656,sec8038_rosario@santafe.edu.ar,8038
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820267700,ESCUELA NRO 53 BERNARDINO RIVADAVIA,JUAN MANUEL DE ROSAS 1242 CENTRO ,S2000,0341 4721425,prim53_rosario@santafe.edu.ar,53
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820267800,ESCUELA PRIMARIA NOCTURNA NRO 15 DOCTOR FACUNDO ZUVIRIA,JUAN MANUEL DE ROSAS 1242 CENTRO ,S2000,0341 4721425,primadulto15_rosario@santafe.edu.ar,15
Santa Fe,Privado,Urbano,ROSARIO,82084,ALVEAR,82084004,820268000,E.E.S. ORIENTADA PART. INC. NRO 8187 ALVEAR,AVENIDA RUBINI S/N  ,S2126,0341 4924703,sec8187_alvear@santafe.edu.ar,8187
Santa Fe,Estatal,Urbano,ROSARIO,82084,ALVEAR,82084004,820268100,ESCUELA NRO 153 GENERAL LAS HERAS,J. INGENIEROS   CAMINO MONTE FLORES,S2126,0341 4925182,prim153_alvear@santafe.edu.ar,153
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820268200,ESCUELA ESPECIAL PART. INC. NRO 1250 PADRE ENRIQUE CONTARDI,ECHEVERRIA 445  ,S2000,0341 4307857,especial1250_rosario@santafe.edu.ar,1250
Santa Fe,Estatal,Urbano,ROSARIO,82084,GENERAL LAGOS,82084024,820268300,ESCUELA NRO 144 JUAN LARREA,TUCUMAN 491  ,S2126,03402 490104,prim144_generallagos@santafe.edu.ar,144
Santa Fe,Estatal,Urbano,ROSARIO,82084,GENERAL LAGOS,82084024,820268400,E.E.S. ORIENTADA NRO 396 HILARIO LAGOS,SARMIENTO 321  ,S2127,03402 490240,sec396_generallagos@santafe.edu.ar,396
Santa Fe,Estatal,Urbano,ROSARIO,82084,PUEBLO ESTHER,82084034,820268500,ESCUELA NRO 149 JOSE HERNANDEZ,ALBERDI - RUTA PROVINCIAL 21 1190  ,S2126,03402 499039,prim149_puebloesther@santafe.edu.ar,149
Santa Fe,Estatal,Urbano,ROSARIO,82084,PUEBLO ESTHER,82084034,820268600,E.E.S. ORIENTADA NRO 427 BRIGADIER ESTANISLAO LÓPEZ,ESPAÑA 638  ,S2126,03402 499200,sec427_puebloesther@santafe.edu.ar,427
Santa Fe,Estatal,Urbano,ROSARIO,82084,ALVEAR,82084004,820268700,ESCUELA NRO 6038 GENDARME ARGENTINO,BELGRANO 1919  ,S2126,0341 4924565,prim6038_alvear@santafe.edu.ar,6038
Santa Fe,Estatal,Urbano,CONSTITUCION,82028,MAXIMO PAZ,82028015,820268800,ESCUELA NRO 183 MANUEL BELGRANO,ITUZAINGO 450  ,S2115,03460 496066,prim183_maximopaz@santafe.edu.ar,183
Santa Fe,Estatal,Rural,CONSTITUCION,82028,PAVON ARRIBA,82028018,820268900,ESCUELA NRO 6014 PROVINCIA DE ENTRE RIOS,RIOS 950  ,S2109,03469 491090,prim6014_pavonarriba@santafe.edu.ar,6014
Santa Fe,Privado,Rural,CONSTITUCION,82028,JUAN B. MOLINA,82028012,820269000,E.E.S. ORIENTADA PART. INC. NRO 8192 JUAN B. MOLINA,SARMIENTO 469  ,S2104,03460 498306,sec8192_juanbmolina@santafe.edu.ar,8192
Santa Fe,Estatal,Rural,CONSTITUCION,82028,JUAN B. MOLINA,82028012,820269100,CE.C.LA. NRO 6689 SAGRADA FAMILIA,ALEM 347  ,S2104,03460 498501,cecla89_juanbmolina@santafe.edu.ar,6689
Santa Fe,Estatal,Rural,CONSTITUCION,82028,JUAN B. MOLINA,82028012,820269200,ESCUELA NRO 6058 GENERAL GUILLERMO PINTO,GRL ROCA 384  ,S2104,03460 498206,prim6058_juanbmolina@santafe.edu.ar,6058
Santa Fe,Estatal,Rural,CONSTITUCION,82028,CAÑADA RICA,82028004,820269300,ESCUELA NRO 6230 ESCARAPELA NACIONAL,25 DE MAYO 470  ,S2105,03460 499085,prim6230_canadarica@santafe.edu.ar,6230
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820269400,E.E.S. ORIENTADA PART. INC. NRO 3035 NUESTRA SEÑORA DEL VALLE,AV BATTLE Y ORDOÑEZ 1946 MERCEDES DE SAN MARTIN ,S2000,0341 4626670,sec3035_rosario@santafe.edu.ar,3035
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820269500,ESCUELA PART. INC. NRO 1226 NUESTRA SEÑORA DEL VALLE,DORREGO 6102 LAS DELICIAS ,S2000,0341 4634400,primpri1226_rosario@santafe.edu.ar,1226
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820269600,ESCUELA NRO 660 FRANCISCO NARCISO LAPRIDA,E. DELIOT 5204 MODERNO ,S2000,- -,prim660_rosario@santafe.edu.ar,660
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820269700,ESCUELA NRO 799 ANASTASIO ESCUDERO,ACEVEDO 3095 ALVEAR ,S2000,0341 4729687,prim799_rosario@santafe.edu.ar,799
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820269800,ESCUELA ESPECIAL NRO 2067,NESTOR FERRAZA 2821 ACINDAR A LA ALTURA DE OVIDIO LAGOS 4250,S2000,0341 4729691,especial2067_rosario@santafe.edu.ar,2067
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820269900,ESCUELA PART. INC. NRO 1195 SANTA TERESITA DEL NIÑO JESUS,PASAJE SAENZ 4955 SANTA TERESITA ,S2000,0341 4654140,prim1195_rosario@santafe.edu.ar,1195
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820270000,JARDIN DE INFANTES PART. INC. NRO 1251 DOCTOR HERMANN GMEINER,BV SEGUI 6000 MODERNO ,S2000,0341 4316515,jardin1251_rosario@santafe.edu.ar,1251
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820270100,E.E.S. ORIENTADA Y FORMACIÓN PROFESIONAL PART. INC. NRO 2046 JESÚS DE NAZARET,CENTENARIO 872 TIRO SUIZO ,S2000,0341 4638986,sec2046_rosario@santafe.edu.ar,2046
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820270101,ANEXO ESC. PART. INC. NRO 2046 JESUS DE NAZARET,JAZMIN 7623  ,S2000,- -,sec12046_rosario@santafe.edu.ar,2046
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820270200,ESCUELA NRO 1172 PAUL HARRIS,PRESIDENTE ROCA B 5821 SAN MARTIN A ,S2000,0341 4729717,prim1172_rosario@santafe.edu.ar,1172
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820270300,ESCUELA PART. INC. NRO 1192 JESUS DE NAZARET,CENTENARIO 872 TIRO SUIZO ,S2000,0341 4638966,prim1192_rosario@santafe.edu.ar,1192
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820270400,E.E. TÉCNICO PROFESIONAL NRO 392 JURAMENTO DE LA BANDERA,SAN MARTIN 5702 ROQUE SAENZ PEÑA ,S2011,0341 4729709,sec392_rosario@santafe.edu.ar,392
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820270500,INSTITUTO SUPERIOR DE EDUC. TECNICA NRO 58,MENDOZA 3969 CENTRO ,S2000,0341 4375015,superior58_rosario@santafe.edu.ar,58
Santa Fe,Estatal,Rural,GENERAL LOPEZ,82042,CHRISTOPHERSEN,82042010,820270600,ESCUELA NRO 6089 DOMINGO FAUSTINO SARMIENTO,CALLE B S/N  ZONA URBANA,S2611,03462 485022,prim6089_christophersen@santafe.edu.ar,6089
Santa Fe,Estatal,Rural,GENERAL LOPEZ,82042,DIEGO DE ALVEAR,82042013,820270700,E.E.S. ORIENTADA NRO 323 LUIS REY,ESPAÑA S/N  ,S6036,03382 493252,sec323_diegodealvear@santafe.edu.ar,323
Santa Fe,Estatal,Rural,GENERAL LOPEZ,82042,DIEGO DE ALVEAR,82042013,820270800,ESCUELA NRO 174 DOMINGO FAUSTINO SARMIENTO,SAN MARTIN 801  ,S6036,03382 493253,prim174_diegodealvear@santafe.edu.ar,174
Santa Fe,Estatal,Rural,GENERAL LOPEZ,82042,DIEGO DE ALVEAR,82042013,820270900,C.E.P.A. NRO 63,SAN MARTIN 801  ,S6036,03382 493253,cepa63_diegodealvear@santafe.edu.ar,63
Santa Fe,Estatal,Rural,GENERAL LOPEZ,82042,DIEGO DE ALVEAR,82042013,820271000,JARDIN DE INFANTES NRO 76 URSULA CHICHESTER,25 DE MAYO E ITALIA   ,S6036,03382 493336,jardin76_diegodealvear@santafe.edu.ar,76
Santa Fe,Estatal,Urbano,ROSARIO,82084,VILLA GOBERNADOR GALVEZ,82084043,820271200,INSTITUTO SUPERIOR DE PROFESORADO NRO 24 HEROES DE MALVINAS,IGLESIAS 2225 TALLERES ,S2124,0341 4925850,superior24_villagdorgalvez@santafe.edu.ar,24
Santa Fe,Estatal,Urbano,ROSARIO,82084,PEREZ,82084032,820271201,EXTENSIÓN ÁULICA I.S.P. NRO 24,LAS CASUARINAS 306 CABIN 9 ,S2121,- -,superior1024_perez@santafe.edu.ar,24
Santa Fe,Estatal,Urbano,ROSARIO,82084,VILLA GOBERNADOR GALVEZ,82084043,820271300,ESCUELA NRO 1243 JOSE PEDRONI,BOULEVARD SAN DIEGO 329 LOS PINOS ,S2124,0341 4921227,prim1243_villagdorgalvez@santafe.edu.ar,1243
Santa Fe,Estatal,Urbano,ROSARIO,82084,VILLA GOBERNADOR GALVEZ,82084043,820271400,E.E. TÉCNICO PROFESIONAL NRO 485 VICECOMODORO MARAMBIO,BV. SAN DIEGO 395 CONSTANCIO C. VIGIL ,S2124,0341 4921489,sec485_villagdorgalvez@santafe.edu.ar,485
Santa Fe,Estatal,Urbano,ROSARIO,82084,VILLA GOBERNADOR GALVEZ,82084043,820271500,E.E.S. ORIENTADA NRO 448 PERITO MORENO,ALVEAR 2189  ,S2124,0341 4921108,sec448_villagdorgalvez@santafe.edu.ar,448
Santa Fe,Estatal,Urbano,ROSARIO,82084,VILLA GOBERNADOR GALVEZ,82084043,820271600,ESCUELA NRO 124 ISIDRO ALIAU,IGLESIAS 2225 TALLERES ,S2124,0341 4921175,prim124_villagdorgalvez@santafe.edu.ar,124
Santa Fe,Privado,Urbano,ROSARIO,82084,VILLA GOBERNADOR GALVEZ,82084043,820271700,E.E.S. ORIENTADA PART. INC. NRO 8168 NUESTRA SEÑORA DEL SAGRADO CORAZÓN,AVENIDA SAN MARTIN 1786 CENTRO ,S2124,0341 4921137,sec8168_villagdorgalvez@santafe.edu.ar,8168
Santa Fe,Privado,Urbano,ROSARIO,82084,VILLA GOBERNADOR GALVEZ,82084043,820271800,ESCUELA PART. INC. NRO 1093 NTRA. SRA. DEL SAGRADO CORAZON,AVENIDA SAN MARTIN 1786 CENTRO ,S2124,0341 4921137,prim1093_villagdorgalvez@santafe.edu.ar,1093
Santa Fe,Estatal,Urbano,ROSARIO,82084,VILLA GOBERNADOR GALVEZ,82084043,820271900,E.E.M.P.A. NRO 1143 CECILIA PICIUCCHI,AVENIDA MITRE 1653 CIVICO ,S2124,0341 4921212,eempa1143_villagdorgalvez@santafe.edu.ar,1143
Santa Fe,Estatal,Urbano,ROSARIO,82084,VILLA GOBERNADOR GALVEZ,82084043,820271902,EXTENSION AULICA E.E.M.P.A. NRO 1143,IRIONDO 2032  ,S2124,- -,eempa1143_villagdorgalvez@santafe.edu.ar,1143
Santa Fe,Estatal,Urbano,ROSARIO,82084,VILLA GOBERNADOR GALVEZ,82084043,820271903,EXTENSION AULICA E.E.M.P.A. NRO 1143,MITRE 2546  ASOCIACION CIVIL CARITAS FELICES,S2124,- -,eempa1143_villagdorgalvez@santafe.edu.ar,1143
Santa Fe,Privado,Urbano,ROSARIO,82084,ARROYO SECO,82084007,820272000,E.E.S. ORIENTADA PART. INC. NRO 8097 SANTA MARÍA GORETTI,MORENO 517 CENTRO ,S2128,03402 453079,sec8097_arroyoseco@santafe.edu.ar,8097
Santa Fe,Privado,Urbano,ROSARIO,82084,ARROYO SECO,82084007,820272100,ESCUELA PART. INC. NRO 1068 SAN JOSE,BELGRANO 634 CENTRO ,S2128,03402 426097,prim1068_arroyoseco@santafe.edu.ar,1068
Santa Fe,Estatal,Urbano,ROSARIO,82084,ARROYO SECO,82084007,820272200,E.E. TÉCNICO PROFESIONAL NRO 450 EJÉRCITO ARGENTINO,MARIA DE GARAGHAN  GENERAL MOTORS ESQUINA CARDOZO,S2128,03402 426606,sec450_arroyoseco@santafe.edu.ar,450
Santa Fe,Estatal,Urbano,ROSARIO,82084,ARROYO SECO,82084007,820272300,E.E.S. ORIENTADA NRO 415 JUAN BAUTISTA ALBERDI,ISLAS MALVINAS 255  ,S2128,03402 426015,sec415_arroyoseco@santafe.edu.ar,415
Santa Fe,Estatal,Urbano,ROSARIO,82084,ARROYO SECO,82084007,820272400,ESCUELA NRO 73 DOCTOR ADOLFO ALSINA,MORENO 599  ,S2128,03402 426207,prim73_arroyoseco@santafe.edu.ar,73
Santa Fe,Privado,Urbano,ROSARIO,82084,ARROYO SECO,82084007,820272500,ESCUELA PART. INC. NRO 1191 SANTA LUCIA,MORENO 517 CENTRO ,S2128,03402 429043,prim1191_arroyoseco@santafe.edu.ar,1191
Santa Fe,Estatal,Urbano,SAN JUSTO,82112,GOBERNADOR CRESPO,82112013,820272600,E.E.M.P.A. NRO 1262,AV GRAL SAN MARTIN 384  ,S3044,03498 15620388,eempa1262_gobernadorcrespo@santafe.edu.ar,1262
Santa Fe,Estatal,Rural,SAN JUSTO,82112,LA CRIOLLA,82112017,820272601,ANEXO I - E.E.M.P.A. NRO 1262,AV ESTANISLAO LOPEZ 263  ,S3052,03498 480202,eempa6262_lacriolla@santafe.edu.ar,1262
Santa Fe,Estatal,Rural,SAN JAVIER,82098,CACIQUE ARIACAIQUIN,82098002,820272603,ANEXO III - E.E.M.P.A. NRO 1262,RUTA PROVINCIAL NRO 60   KM 125,S3041,03405 496007,eempa1262_gobernadorcrespo@santafe.edu.ar,1262
Santa Fe,Estatal,Rural,SAN JUSTO,82112,COLONIA DOLORES,82112003,820272605,EXTENSION AULICA E.E.M.P.A. NRO 1262,ZONA RURAL   COLONIA DOLORES,S3044,- -,eempa1262_gobernadorcrespo@santafe.edu.ar,1262
Santa Fe,Estatal,Urbano,SAN JUSTO,82112,SAN JUSTO,82112042,820272700,ESCUELA SUPERIOR DE COMERCIO NRO 45 DOCTOR JOSE ROBERTO GONZÁLEZ,GOBERNADOR IRIONDO 3233  ,S3040,03498 427474,msuperior45_sanjusto@santafe.edu.ar; msec45_sanjusto@santafe.edu.ar,45
Santa Fe,Estatal,Urbano,LAS COLONIAS,82070,FRANK,82070013,820272800,E.E. TÉCNICO PROFESIONAL NRO 298 DON MIGUEL MANFREDI,AUGUSTO HOSCH 2550 ZONA URBANA FRANCK,S3009,0342 4930188,sec298_franck@santafe.edu.ar,298
Santa Fe,Estatal,Rural,LAS COLONIAS,82070,SAN AGUSTIN,82070036,820272900,ESCUELA NRO 353 DOMINGO FAUSTINO SARMIENTO,SARMIENTO 1377  ,S3017,0342 4572605,prim353_sanagustin@santafe.edu.ar,353
Santa Fe,Estatal,Rural,LAS COLONIAS,82070,SAN AGUSTIN,82070036,820272902,C.E.R. NRO 271 REPUBLICA ARGENTINA,   BAJO LAS TUNAS,S3017,0342 154303192,cer271_sanagustin@santafe.edu.ar,271
Santa Fe,Estatal,Rural,LAS COLONIAS,82070,SAN AGUSTIN,82070036,820272903,C.E.R. NRO 580,   CAMPO PERIOTTI,S3017, ,cer580_sanagustin@santafe.edu.ar,580
Santa Fe,Estatal,Rural,LAS COLONIAS,82070,PLAZA MATILDE,82070030,820273000,ESCUELA NRO 311 ESTANISLAO ZEBALLOS,   PLAZA MATILDE,S3013,03404 427222,prim311_matilde@santafe.edu.ar,311
Santa Fe,Estatal,Rural,LAS COLONIAS,82070,MATILDE,82070024,820273100,ESCUELA NRO 362 MARIANO MORENO,BV GENERAL SAN MARTIN 530  ,S3013,0342 4993024,prim362_matilde@santafe.edu.ar,362
Santa Fe,Estatal,Urbano,LAS COLONIAS,82070,SAN JERONIMO NORTE,82070041,820273200,JARDIN DE INFANTES NRO 32 MERCEDES GARAY DE CORREA,JUAN DE GARAY 936  ,S3011,03404 460193,jardin32_sanjeronimonorte@santafe.edu.ar,32
Santa Fe,Estatal,Urbano,LAS COLONIAS,82070,SAN JERONIMO NORTE,82070041,820273300,E.E. TÉCNICO PROFESIONAL NRO 696 PADRE E. NIEMANN,EDUARDO TESAIRE 238  ,S3015,03404 460175,sec696_sanjeronimonorte@santafe.edu.ar,696
Santa Fe,Privado,Urbano,LAS COLONIAS,82070,SAN JERONIMO NORTE,82070041,820273400,ESCUELA PART. INC. NRO 1008 SAN JOSE,1RO DE MAYO 373  ,S3015,03404 460043,prim1008_sanjeronimonorte@santafe.edu.ar,1008
